VS: Country/Territory,VS: Bodytype,VS: Sales Brand,VS: Regional Origin,VS: Market,VS: Region,VS: Sales Region,VS: Sales Group,VS: Sales Parent,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Q4 2023
Mainland China,Hatchback,Audi,Domestic,China,Greater China,Greater China,Audi,Volkswagen,7046,6860,7609,9220,9726,11290,9331,8886,7497,8130,10579,8583,8091,11167,13892,12651,5377,10037,9278,8179,4932,10172,7489,7491,10871,6019,4027,6266,8635,2604,11031,5992,5323,8785,7794,7341
Mainland China,Hatchback,Audi,Import,China,Greater China,Greater China,Audi,Volkswagen,3990,3898,3693,2829,3497,3838,3580,4684,2712,2266,4662,4109,2824,1911,3099,2686,4342,6022,3489,1034,259,4521,4562,3770,5681,6993,6519,3842,3841,2606,2466,2306,2308,2975,3613,3401
Mainland China,Hatchback,Baojun,Domestic,China,Greater China,Greater China,SAIC-General Motors-Wuling,SAIC-General Motors-Wuling,5151,6846,2361,2936,3292,2466,6465,45047,50162,23561,13578,46365,22663,18608,11925,21214,15721,9515,30392,36593,7482,13574,29454,41066,5903,4479,7235,7776,7686,7794,8551,7335,357,142,12795,14656
Mainland China,Hatchback,Beijing,Domestic,China,Greater China,Greater China,BAIC,BAIC,0,0,0,0,0,0,0,4128,7129,10827,19920,39767,25630,14747,11390,40693,2350,452,3352,6719,1073,1127,947,2007,15,0,0,140,1,0,0,2,0,0,0,0
Mainland China,Hatchback,Beijing Auto,Domestic,China,Greater China,Greater China,BAIC,BAIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5610,1871,519,862,811,917
Mainland China,Hatchback,Bestune,Domestic,China,Greater China,Greater China,FAW,FAW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3187,6040,5743,2947,5147,2399,6011,10997,6738,6849,10130,11526,15438
Mainland China,Hatchback,BMW,Import,China,Greater China,Greater China,BMW,BMW,8204,8553,7184,8128,8056,7603,8545,8536,7374,6775,7499,7960,6029,6665,9017,9771,9126,10798,10056,10953,6442,8436,6508,8261,8937,9436,4406,2894,4105,4008,5181,5487,4657,3453,3751,4264
Mainland China,Hatchback,Buick,Domestic,China,Greater China,Greater China,General Motors,General Motors,6306,6995,6700,1962,3034,5478,7347,5764,3597,3703,3791,2955,1982,1843,2623,2029,626,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,BYD,Domestic,China,Greater China,Greater China,BYD,BYD,4634,4538,2494,2522,3153,2895,1507,2735,3452,3788,2403,865,731,0,0,0,0,4165,4597,5970,2619,4600,5516,8273,2654,9953,15071,35751,36526,36956,70910,77317,70341,136114,169127,212195
Mainland China,Hatchback,Changan,Domestic,China,Greater China,Greater China,Changan,Changan,47468,37932,23887,30103,37086,20463,22697,27166,16627,13955,13701,13983,11098,8770,8966,7126,2094,1195,104,61,0,3927,1860,10268,10574,18554,24027,23226,32074,51850,84941,106215,91632,65308,77559,73921
Mainland China,Hatchback,Chery,Domestic,China,Greater China,Greater China,Chery,Chery,16961,9068,15832,31745,17179,12231,8244,7740,1202,9590,9391,16821,9230,12299,17118,18102,9696,13123,7724,10047,2294,7494,10326,18155,13371,17556,19353,39542,49405,50566,57174,35768,15089,21518,25972,32899
Mainland China,Hatchback,Chevrolet,Domestic,China,Greater China,Greater China,General Motors,General Motors,4530,2336,2293,6130,4478,5764,6875,3784,4086,1818,1387,1804,584,990,55,745,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Citroen,Domestic,China,Greater China,Greater China,PSA,Stellantis,1264,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,11752,8739,5417,6236,6663,3132,5352,3121,2078
Mainland China,Hatchback,Cowin,Domestic,China,Greater China,Greater China,Chery,Chery,0,0,0,0,615,267,198,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Dayun,Domestic,China,Greater China,Greater China,Sichuan Yinhe Machinery,Sichuan Yinhe Machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,38,11,340,15,331,370,134,120,553,1147,2673,5653,6966,2836,3465,4475,5271
Mainland China,Hatchback,Dearcc,Domestic,China,Greater China,Greater China,Soueast,Soueast,0,0,0,0,0,0,0,0,0,0,0,109,938,1015,230,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Denza,Domestic,China,Greater China,Greater China,BYD,BYD,267,352,763,1576,485,408,384,1010,323,633,1020,2737,0,617,280,1077,123,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Dongfeng,Domestic,China,Greater China,Greater China,Dongfeng,Dongfeng,604,309,271,354,61,62,1897,3062,0,12,2,117,17,1494,6597,9450,307,2883,2113,2769,21,145,279,1441,2970,3817,3979,10013,9501,11529,12189,2279,348,546,178,379
Mainland China,Hatchback,Dorcen,Domestic,China,Greater China,Greater China,Dorcen,Dorcen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,DS,Domestic,China,Greater China,Greater China,PSA,Stellantis,616,1310,1735,537,1147,1061,887,1427,355,380,418,392,218,53,214,79,84,37,0,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,DS,Import,China,Greater China,Greater China,PSA,Stellantis,35,27,16,14,45,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Mainland China,Hatchback,Englon,Domestic,China,Greater China,Greater China,Geely,Geely,0,0,715,1230,0,4966,1138,758,0,319,2747,1056,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,FAW,Domestic,China,Greater China,Greater China,FAW,FAW,1353,770,93,397,320,323,499,853,180,123,300,1021,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Ferrari,Import,China,Greater China,Greater China,Ferrari,Ferrari,3,4,4,3,2,0,1,0,0,0,0,0,32,18,19,12,9,26,16,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Fiat,Domestic,China,Greater China,Greater China,FCA,Stellantis,2372,2485,2398,2827,1983,1703,1090,437,388,191,52,20,21,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Fiat,Import,China,Greater China,Greater China,FCA,Stellantis,2,9,5,6,1,0,1,0,6,2,13,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,40,42,36,41
Mainland China,Hatchback,Ford,Domestic,China,Greater China,Greater China,Ford,Ford,47077,42789,29775,40416,27992,20340,28706,32977,18438,19501,21442,24209,9102,6720,7897,10802,2955,4495,7658,7520,3460,5031,3420,4382,3160,328,4153,2645,1481,2264,3066,1539,496,5,1,0
Mainland China,Hatchback,Ford,Import,China,Greater China,Greater China,Ford,Ford,109,97,75,87,78,50,87,75,46,74,81,69,70,76,81,72,46,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Geely,Domestic,China,Greater China,Greater China,Geely,Geely,20431,20379,20365,33794,13213,11452,7786,23409,15186,11510,13829,28968,24283,21229,12675,9721,5978,6484,6903,7029,0,0,0,0,0,0,0,0,0,0,0,0,17211,25068,26583,40778
Mainland China,Hatchback,Gleagle,Domestic,China,Greater China,Greater China,Geely,Geely,0,0,1200,10933,0,2632,252,2052,0,9,4018,5894,0,1202,151,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Great Wall,Domestic,China,Greater China,Greater China,Great Wall,Great Wall,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Hafei,Domestic,China,Greater China,Greater China,Changan,Changan,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Haima,Domestic,China,Greater China,Greater China,Hainan Automobile,Hainan Automobile,2693,1981,993,3090,2292,1198,1961,2044,5,661,1050,4088,1414,4605,396,3724,60,1098,0,0,0,0,0,719,48,0,0,255,50,0,0,0,0,0,0,0
Mainland China,Hatchback,Hawtai,Domestic,China,Greater China,Greater China,Hawtai,Hawtai,0,0,0,0,0,0,0,0,0,321,3035,8041,2880,6782,11877,11626,6532,2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Henrey,Domestic,China,Greater China,Greater China,Dongfeng,Dongfeng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,1380,919,1772,1086,145,0,0,0
Mainland China,Hatchback,Hiphi,Domestic,China,Greater China,Greater China,Human Horizon,Human Horizon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,837,389,268
Mainland China,Hatchback,Honda,Domestic,China,Greater China,Greater China,Honda,Honda,19339,30282,21608,24745,27595,27488,30190,37610,32872,36263,32305,36441,25781,34948,42216,43784,40357,48284,16391,11977,6428,10520,23544,48184,26107,28496,42763,38886,30599,22786,20890,25320,23203,17218,17458,16534
Mainland China,Hatchback,Honda,Import,China,Greater China,Greater China,Honda,Honda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,417,169
Mainland China,Hatchback,Hycan,Domestic,China,Greater China,Greater China,GAC,GAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601,1963,1567,5130,9086,7054,6978,2150,94
Mainland China,Hatchback,Hyundai,Domestic,China,Greater China,Greater China,Hyundai,Hyundai,7609,6823,4966,10402,5312,5732,3849,8642,3756,1520,2751,2492,190,288,419,320,462,408,352,287,144,243,221,380,114,161,58,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Hyundai,Import,China,Greater China,Greater China,Hyundai,Hyundai,493,508,386,400,222,156,107,212,63,52,6,1,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Ideal,Domestic,China,Greater China,Greater China,BAIC,BAIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Infiniti,Import,China,Greater China,Greater China,Nissan,Renault-Nissan-Mitsubishi,0,0,0,0,0,0,0,307,500,846,1090,866,834,598,521,425,339,195,84,49,4,11,6,3,1,2,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Jianghuai,Domestic,China,Greater China,Greater China,Jianghuai,Jianghuai,184,310,438,562,205,208,258,364,730,7157,7436,2411,7500,10136,12357,13156,0,0,0,0,0,253,437,1026,55,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Jiangnan,Domestic,China,Greater China,Greater China,Zotye,Zotye,2709,3017,1796,1666,1294,1356,871,301,0,217,658,247,99,0,13,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,JMEV,Domestic,China,Greater China,Greater China,Jiangling,Jiangling,0,475,1750,3043,2409,4382,3582,5172,4815,5141,6146,11841,6055,11364,7537,18108,1795,9196,225,1110,86,249,433,551,366,680,1108,2076,2248,1887,1282,3082,839,885,1350,5105
Mainland China,Hatchback,Kaicheng,Domestic,China,Greater China,Greater China,Changan,Changan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,18,6,85,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Kaiyi,Domestic,China,Greater China,Greater China,Cowin,Chery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4380
Mainland China,Hatchback,Kia,Domestic,China,Greater China,Greater China,Hyundai,Hyundai,6086,5587,2714,5005,3834,3902,2687,3,0,1,5186,22335,18527,18924,7322,18909,11345,4520,3765,84,230,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Kia,Import,China,Greater China,Greater China,Hyundai,Hyundai,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Leahead,Domestic,China,Greater China,Greater China,Toyota,Toyota,0,0,0,0,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Leapmotor,Domestic,China,Greater China,Greater China,Leapmotor,Leapmotor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,1992,1688,4835,9916,12154,12505,13767,19291,17767,11071,3925,5050,8622,20857
Mainland China,Hatchback,Levdeo,Domestic,China,Greater China,Greater China,Levdeo,Levdeo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,172,40,12,0,18,40,83,7902,9377,1815,675,787,154,1,0,0,0
Mainland China,Hatchback,Lexus,Import,China,Greater China,Greater China,Toyota,Toyota,1653,1319,1315,1707,1386,1199,1387,1363,1340,1550,1660,2364,2131,1847,2772,2203,1380,1609,1487,1357,770,1430,1589,1968,1436,1600,335,6,1,0,0,0,0,0,0,0
Mainland China,Hatchback,Lifan,Domestic,China,Greater China,Greater China,Lifan,Lifan,1185,398,203,4285,47,48,119,91,10,21,646,5444,800,19,11,30,14,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Lingbox,Domestic,China,Greater China,Greater China,Jemmell,Jemmell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,1406,3263,4191,7367,7731,7333,7123,7987,2682,1742,1616,3016
Mainland China,Hatchback,Linktour,Domestic,China,Greater China,Greater China,Linktour,Linktour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9150,0,0,0,0,0,0
Mainland China,Hatchback,Luxeed,Domestic,China,Greater China,Greater China,Huawei,Huawei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899
Mainland China,Hatchback,Mazda,Domestic,China,Greater China,Greater China,Mazda,Mazda,2605,3213,2957,2628,2531,2720,2370,1546,2905,4240,4328,4723,2927,3843,3464,2758,2023,2340,2412,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Mercedes-Benz,Import,China,Greater China,Greater China,Mercedes-Benz,Mercedes-Benz,2254,2595,3261,2864,2553,2457,2796,3144,1937,1712,2074,1923,1318,1819,1181,181,17,240,1185,1556,1387,2021,1830,2100,1587,1567,1347,847,1286,934,1344,1373,1690,942,1199,1734
Mainland China,Hatchback,MG,Domestic,China,Greater China,Greater China,SAIC,SAIC,1152,2594,4106,4143,2533,2762,1845,2813,2077,1069,820,8387,24687,25309,23892,22300,11949,14561,15298,13555,5458,10644,25494,16245,5981,1204,11900,17661,5467,2069,5393,3316,7016,13897,12560,18842
Mainland China,Hatchback,Mini,Import,China,Greater China,Greater China,BMW,BMW,4929,5279,5246,5329,4552,5426,6231,6897,4461,4948,5240,5982,3547,4440,4626,4876,5249,6020,5444,7222,3415,6934,6932,6478,6136,6424,5912,3311,4342,3922,5024,4054,2306,2238,2734,3490
Mainland China,Hatchback,Modern,Domestic,China,Greater China,Greater China,Modern Auto,Modern Auto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,120,163,0,140,0,0
Mainland China,Hatchback,Nammi,Domestic,China,Greater China,Greater China,Dongfeng,Dongfeng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14696,9086,4418,5054,1859
Mainland China,Hatchback,Neta,Domestic,China,Greater China,Greater China,Hozon EV,Hozon EV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205,5771,6194,5337,6895
Mainland China,Hatchback,Nissan,Domestic,China,Greater China,Greater China,Nissan,Renault-Nissan-Mitsubishi,11061,15680,12836,13786,108,6192,13014,21092,16163,17740,18251,26446,9354,18374,16703,15307,14483,17467,25570,18675,10623,12014,19172,18565,13407,16980,8423,12638,12417,5101,4384,5365,2561,1828,5060,8051
Mainland China,Hatchback,Nissan,Import,China,Greater China,Greater China,Nissan,Renault-Nissan-Mitsubishi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Opel,Import,China,Greater China,Greater China,PSA,Stellantis,1,0,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,ORA,Domestic,China,Greater China,Greater China,Great Wall,Great Wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7588,10493,4495,5922,2685,6687,13887,29541,30683,21864,32184,49266,33070,24686,23526,9481,7981,23318,22816,22130
Mainland China,Hatchback,Ossan,Domestic,China,Greater China,Greater China,Changan,Changan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,99,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Peugeot,Domestic,China,Greater China,Greater China,PSA,Stellantis,322,6716,1516,2389,1869,3153,2349,1858,477,416,150,225,0,10,9,6,4,4,4,8,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Polestar,Domestic,China,Greater China,Greater China,Geely,Geely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,78,73,400,655,448,508,218,545,310,369,117,5
Mainland China,Hatchback,Porsche,Import,China,Greater China,Greater China,Porsche,Volkswagen,2044,1716,1347,1075,918,1351,1602,1335,370,282,2326,3052,3329,2239,4216,3796,1344,4081,4198,3998,2501,3999,4057,3078,3034,4343,3261,5326,4792,4783,5992,4838,5077,5085,5053,3916
Mainland China,Hatchback,Qoros,Domestic,China,Greater China,Greater China,Qoros,Chery,637,708,343,329,611,233,612,1309,167,82,75,3,24,62,66,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Renault,Domestic,China,Greater China,Greater China,Renault,Renault-Nissan-Mitsubishi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2954,90,0,25,20,57,0,20,6,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Roewe,Domestic,China,Greater China,Greater China,SAIC,SAIC,12,128,103,168,105,330,555,505,0,0,0,0,1,0,0,0,0,0,0,0,97,3413,2427,5826,7675,11519,16305,11839,10100,12101,12971,10006,5377,12059,2574,4
Mainland China,Hatchback,SEAT,Import,China,Greater China,Greater China,Volkswagen,Volkswagen,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Sehol,Domestic,China,Greater China,Greater China,Jianghuai,Jianghuai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8152,8872,9395,5282,3538,7417,10890,13901,18825,12106,13748,17057,13242,9965,12236,14457,8172
Mainland China,Hatchback,Senova,Domestic,China,Greater China,Greater China,BAIC,BAIC,8553,4444,4752,8321,5041,4518,4530,3992,643,1661,754,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Sitech,Domestic,China,Greater China,Greater China,Sitech,Sitech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825,0,1318,200,306,0,0,116,0,0,0,20,1147,635,1626,1106,1744,363,0,0,0
Mainland China,Hatchback,Skoda,Domestic,China,Greater China,Greater China,Volkswagen,Volkswagen,47466,43894,37120,57320,51568,54048,59927,70657,55365,47110,41456,59097,39689,41051,37063,43196,18726,25094,20522,31865,3656,9190,12041,14720,584,3451,5325,6262,5349,2190,2875,1755,853,555,1572,1303
Mainland China,Hatchback,Smart,Import,China,Greater China,Greater China,Mercedes-Benz,Mercedes-Benz,3906,3495,2323,2531,3363,5356,5831,6820,5650,5547,5835,5619,4880,4555,5613,5159,2241,1067,35,6,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Soueast,Domestic,China,Greater China,Greater China,Soueast,Chery,232,1192,355,548,259,174,116,91,36,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Subaru,Import,China,Greater China,Greater China,Subaru,Subaru,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Suda,Domestic,China,Greater China,Greater China,Suda,Suda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,4,3,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Sunra,Domestic,China,Greater China,Greater China,Sunra EV,Sunra EV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,494,449,381,705,0,0,0,0
Mainland China,Hatchback,Suzuki,Domestic,China,Greater China,Greater China,Suzuki,Suzuki,24404,16248,10118,14685,12573,9162,6859,12198,8138,5192,4283,4802,2287,1806,1167,2066,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Tesla,Import,China,Greater China,Greater China,Tesla,Tesla,1061,728,816,1039,1355,1281,1967,1769,731,1614,2048,1533,1374,1388,1204,640,630,478,532,305,146,91,279,247,47,14,12,4,0,0,0,0,0,808,307,370
Mainland China,Hatchback,Toyota,Domestic,China,Greater China,Greater China,Toyota,Toyota,15920,19161,15972,14079,16845,14087,13279,19250,16441,23767,24531,23187,21640,22462,24191,20728,27337,22220,22222,20029,20466,30165,29547,30257,29528,27761,21421,23571,20092,22194,29078,26486,19186,9141,38,0
Mainland China,Hatchback,Venucia,Domestic,China,Greater China,Greater China,Nissan,Renault-Nissan-Mitsubishi,6802,7865,6538,11090,6264,6903,5429,4157,3362,2833,4365,481,0,0,1,0,0,0,0,154,25,115,51,128,1,128,442,1308,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Volkswagen,Domestic,China,Greater China,Greater China,Volkswagen,Volkswagen,107026,89425,98650,106200,105748,94390,94579,101191,85898,83703,93236,86250,77965,75711,80849,63309,54958,51106,47762,50874,21000,47200,48404,44588,21717,40760,23800,37802,46818,53879,76236,82744,48160,70176,95330,95107
Mainland China,Hatchback,Volkswagen,Import,China,Greater China,Greater China,Volkswagen,Volkswagen,4906,4429,4010,3575,3000,2891,3161,3426,1929,2319,2536,1997,1392,1360,1579,2002,1728,1883,750,361,291,736,668,187,27,5,1,1,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Volvo,Import,China,Greater China,Greater China,Geely,Geely,2106,2051,1484,1868,1926,2281,2129,3511,1877,2386,2351,2295,1570,1636,1918,1485,1215,1045,15,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Wuling,Domestic,China,Greater China,Greater China,SAIC-General Motors-Wuling,SAIC-General Motors-Wuling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,42498,93276,96674,86093,104504,146074,109908,108972,151540,191911,30556,67835,65629,186320
Mainland China,Hatchback,Yiwei,Domestic,China,Greater China,Greater China,Jianghuai,Jianghuai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409,5908,4042
Mainland China,Hatchback,Youngman Lotus,Domestic,China,Greater China,Greater China,Youngman,Youngman,4431,0,0,0,710,972,54,48,58,0,39,0,54,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Yulu,Domestic,China,Greater China,Greater China,Yulon,Yulon,0,0,0,0,0,0,0,15,0,35,0,531,0,0,0,180,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Zedriv,Domestic,China,Greater China,Greater China,Zedriv,Zedriv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2627,486,467,310,139,27,29,0,0,0,0,0,0
Mainland China,Hatchback,Zhidou,Domestic,China,Greater China,Greater China,Geely,Geely,0,0,0,0,0,3434,9184,7674,5824,12894,13898,9868,4195,8583,729,1829,1135,870,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Zhonghua,Domestic,China,Greater China,Greater China,Brilliance Auto,Brilliance Auto,3652,372,339,570,937,627,540,124,5,17,47,47,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,Hatchback,Zotye,Domestic,China,Greater China,Greater China,Zotye,Zotye,5552,7602,4443,36385,4040,5472,7719,21430,4846,8158,6500,16734,2148,9428,7743,11660,1015,570,60,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mainland China,MPV,ARCFOX,Domestic,China,Greater China,Greater China,BAIC,BAIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612,5674
Mainland China,MPV,Baojun,Domestic,China,Greater China,Greater China,SAIC-General Motors-Wuling,SAIC-General Motors-Wuling,84526,73510,67838,95195,97803,46292,88531,137543,83833,47090,49357,89540,47048,36509,63913,70131,57487,17705,49810,66756,12895,16815,23030,31571,7007,7566,5008,4773,3163,2,0,0,0,0,0,0
Mainland China,MPV,Beijing Auto,Domestic,China,Greater China,Greater China,BAIC,BAIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,1072,2118,2841,3087
Mainland China,MPV,Bestune,Domestic,China,Greater China,Greater China,FAW,FAW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1321,7785,412,3684,8534,7636,7166,9866,3498,5926
